Datetime,R1
2020-10-31 10:00:00,236.215
2020-10-31 11:00:00,248.764
2020-10-31 12:00:00,263.907
2020-10-31 13:00:00,263.214
2020-10-31 14:00:00,265.079
2020-10-31 15:00:00,265.293
2020-10-31 16:00:00,263.958
2020-10-31 17:00:00,267.312
2020-10-31 18:00:00,268.291
2020-10-31 19:00:00,267.589
2020-10-31 20:00:00,258.396
2020-10-31 21:00:00,252.249
2020-10-31 22:00:00,251.12
2020-10-31 23:00:00,245.956
2020-11-01 00:00:00,246.633
2020-11-01 01:00:00,233.214
2020-11-01 02:00:00,219.883
2020-11-01 03:00:00,213.686
2020-11-01 04:00:00,202.627
2020-11-01 05:00:00,201.678
2020-11-01 06:00:00,200.529
2020-11-01 07:00:00,195.613
2020-11-01 08:00:00,207.511
2020-11-01 09:00:00,221.926
2020-11-01 10:00:00,241.352
2020-11-01 11:00:00,254.678
2020-11-01 12:00:00,270.034
2020-11-01 13:00:00,265.468
2020-11-01 14:00:00,262.833
2020-11-01 15:00:00,266.649
2020-11-01 16:00:00,272.856
2020-11-01 17:00:00,275.371
2020-11-01 18:00:00,270.716
2020-11-01 19:00:00,269.173
2020-11-01 20:00:00,272.134
2020-11-01 21:00:00,265.013
2020-11-01 22:00:00,258.633
2020-11-01 23:00:00,252.349
2020-11-02 00:00:00,242.785
2020-11-02 01:00:00,236.715
2020-11-02 02:00:00,215.41
2020-11-02 03:00:00,192.713
2020-11-02 04:00:00,188.132
2020-11-02 05:00:00,185.367
2020-11-02 06:00:00,197.645
2020-11-02 07:00:00,226.196
2020-11-02 08:00:00,258.326
2020-11-02 09:00:00,273.717
2020-11-02 10:00:00,276.761
2020-11-02 11:00:00,269.7
2020-11-02 12:00:00,277.757
2020-11-02 13:00:00,279.033
2020-11-02 14:00:00,276.775
2020-11-02 15:00:00,273.416
2020-11-02 16:00:00,274.247
2020-11-02 17:00:00,283.802
2020-11-02 18:00:00,291.144
2020-11-02 19:00:00,289.178
2020-11-02 20:00:00,272.776
2020-11-02 21:00:00,266.991
2020-11-02 22:00:00,261.103
2020-11-02 23:00:00,250.313
2020-11-03 00:00:00,243.274
2020-11-03 01:00:00,225.316
2020-11-03 02:00:00,222.706
2020-11-03 03:00:00,214.896
2020-11-03 04:00:00,195.688
2020-11-03 05:00:00,193.904
2020-11-03 06:00:00,202.757
2020-11-03 07:00:00,226.668
2020-11-03 08:00:00,256.659
2020-11-03 09:00:00,276.126
2020-11-03 10:00:00,273.07
2020-11-03 11:00:00,264.89
2020-11-03 12:00:00,276.97
2020-11-03 13:00:00,273.892
2020-11-03 14:00:00,273.168
2020-11-03 15:00:00,274.218
2020-11-03 16:00:00,277.456
2020-11-03 17:00:00,284.767
2020-11-03 18:00:00,289.517
2020-11-03 19:00:00,281.97
2020-11-03 20:00:00,273.598
2020-11-03 21:00:00,265.028
2020-11-03 22:00:00,258.388
2020-11-03 23:00:00,255.524
2020-11-04 00:00:00,241.283
2020-11-04 01:00:00,229.748
2020-11-04 02:00:00,216.003
2020-11-04 03:00:00,208.681
2020-11-04 04:00:00,200.83
2020-11-04 05:00:00,193.743
2020-11-04 06:00:00,206.501
2020-11-04 07:00:00,226.388
2020-11-04 08:00:00,257.185
2020-11-04 09:00:00,271.499
2020-11-04 10:00:00,270.501
2020-11-04 11:00:00,275.038
2020-11-04 12:00:00,276.825
2020-11-04 13:00:00,284.299
2020-11-04 14:00:00,280.787
2020-11-04 15:00:00,274.091
2020-11-04 16:00:00,272.221
2020-11-04 17:00:00,277.197
2020-11-04 18:00:00,293.978
2020-11-04 19:00:00,290.602
2020-11-04 20:00:00,277.638
2020-11-04 21:00:00,267.115
2020-11-04 22:00:00,262.084
2020-11-04 23:00:00,254.66
