Datetime,R1,R2,R3,R4,R5,R6
2020-09-24 02:00:00,206.002,30.077,29.533,12.367,7.099,7.68
2020-09-24 03:00:00,186.983,28.586,28.655,11.747,6.383,1.269
2020-09-24 04:00:00,175.655,26.638,26.613,11.943,5.701,0.956
2020-09-24 05:00:00,178.59,26.972,24.368,12.883,3.556,1.164
2020-09-24 06:00:00,198.466,23.125,21.461,17.123,4.078,7.62
2020-09-24 07:00:00,227.47,24.238,25.949,18.451,6.17,16.313
2020-09-24 08:00:00,262.048,28.284,33.652,26.266,8.181,27.033
2020-09-24 09:00:00,286.005,34.796,41.756,32.856,10.865,34.902
2020-09-24 10:00:00,271.604,33.447,37.462,26.86,9.625,28.964
2020-09-24 11:00:00,265.679,33.39,38.182,27.531,10.818,30.528
2020-09-24 12:00:00,262.719,33.66,37.013,26.367,11.591,29.757
2020-09-24 13:00:00,269.081,33.844,40.506,29.841,10.94,32.545
2020-09-24 14:00:00,265.826,33.058,40.549,30.254,11.325,33.666
2020-09-24 15:00:00,262.422,31.529,37.359,26.371,10.211,29.939
2020-09-24 16:00:00,257.953,31.719,37.164,28.075,11.026,31.956
2020-09-24 17:00:00,263.641,32.093,40.835,29.81,11.297,32.917
2020-09-24 18:00:00,276.905,36.964,43.881,34.828,11.387,35.821
2020-09-24 19:00:00,279.818,34.567,42.851,35.342,12.019,36.654
2020-09-24 20:00:00,272.389,33.487,39.308,30.912,11.171,30.711
2020-09-24 21:00:00,263.58,32.628,37.753,25.977,11.433,25.493
2020-09-24 22:00:00,253.632,31.401,33.677,21.631,10.677,23.699
2020-09-24 23:00:00,254.632,31.521,31.908,22.732,10.188,23.131
2020-09-25 00:00:00,254.014,30.658,34.236,21.607,9.583,22.653
2020-09-25 01:00:00,224.975,27.464,28.925,13.216,9.796,12.488
2020-09-25 02:00:00,203.918,30.456,28.126,12.695,7.575,9.025
2020-09-25 03:00:00,191.213,29.282,27.688,12.171,6.202,9.243
2020-09-25 04:00:00,180.707,29.393,24.553,10.469,4.097,5.561
2020-09-25 05:00:00,169.677,31.233,17.103,0.939,3.072,2.08
2020-09-25 06:00:00,193.061,30.123,21.53,8.379,3.507,8.892
2020-09-25 07:00:00,223.696,24.232,26.144,17.761,4.905,18.052
2020-09-25 08:00:00,266.591,27.665,32.754,24.087,8.067,25.719
2020-09-25 09:00:00,282.916,34.989,38.675,28.168,10.438,33.287
2020-09-25 10:00:00,268.22,32.756,36.037,25.794,10.134,29.602
2020-09-25 11:00:00,268.954,34.592,37.192,25.667,10.565,30.376
2020-09-25 12:00:00,267.385,33.781,38.398,27.023,9.93,31.118
2020-09-25 13:00:00,270.096,36.454,40.644,27.491,11.031,30.131
2020-09-25 14:00:00,257.431,32.774,38.161,26.625,10.409,29.129
2020-09-25 15:00:00,251.393,31.496,36.78,25.389,10.006,29.475
2020-09-25 16:00:00,250.871,32.951,39.258,26.554,11.786,30.553
2020-09-25 17:00:00,256.29,33.252,42.787,31.596,11.12,36.165
2020-09-25 18:00:00,259.36,33.83,42.051,33.467,10.956,34.789
2020-09-25 19:00:00,266.614,35.322,44.035,34.896,12.206,35.948
2020-09-25 20:00:00,267.299,36.358,41.89,31.145,12.803,32.193
2020-09-25 21:00:00,255.633,34.314,40.077,27.634,11.735,27.744
2020-09-25 22:00:00,243.015,31.116,35.681,23.266,10.413,23.88
2020-09-25 23:00:00,242.337,29.536,35.068,23.189,10.999,24.425
2020-09-26 00:00:00,235.738,28.414,30.898,21.184,8.633,22.856
2020-09-26 01:00:00,219.948,26.011,27.57,14.256,3.802,17.749
2020-09-26 02:00:00,203.967,30.232,30.62,14.833,7.768,9.073
2020-09-26 03:00:00,185.868,28.658,26.727,12.864,3.571,2.364
2020-09-26 04:00:00,179.519,28.317,15.104,0.524,3.202,1.75
2020-09-26 05:00:00,170.135,27.234,14.391,0.718,2.692,1.97
2020-09-26 06:00:00,179.707,25.575,17.275,7.273,2.818,7.272
2020-09-26 07:00:00,190.37,18.24,19.134,15.423,2.75,13.811
2020-09-26 08:00:00,206.475,18.097,20.861,17.224,3.38,16.184
2020-09-26 09:00:00,226.407,24.46,27.296,21.76,6.195,22.873
2020-09-26 10:00:00,247.175,28.766,34.574,27.575,8.016,27.315
2020-09-26 11:00:00,251.181,31.295,37.247,26.79,8.74,32.047
2020-09-26 12:00:00,258.532,32.331,38.461,29.516,9.505,32.781
2020-09-26 13:00:00,263.47,35.583,42.552,32.909,9.903,33.577
2020-09-26 14:00:00,253.172,31.881,40.882,30.43,9.723,34.525
2020-09-26 15:00:00,254.365,31.891,39.856,27.156,10.901,34.076
2020-09-26 16:00:00,252.659,30.874,42.09,28.079,10.567,36.374
2020-09-26 17:00:00,256.368,32.14,43.848,34.445,10.426,34.143
2020-09-26 18:00:00,267.605,33.27,46.035,36.234,11.674,37.78
2020-09-26 19:00:00,274.351,32.631,45.831,39.006,11.296,36.913
2020-09-26 20:00:00,267.521,32.484,41.756,33.415,11.789,34.388
2020-09-26 21:00:00,252.113,30.514,37.933,28.017,11.308,26.684
2020-09-26 22:00:00,240.435,29.344,34.431,25.961,9.938,24.306
2020-09-26 23:00:00,235.381,30.226,32.406,22.608,10.054,23.765
2020-09-27 00:00:00,229.036,28.691,29.684,19.845,8.954,21.085
2020-09-27 01:00:00,223.918,27.654,29.635,19.384,8.348,17.36
2020-09-27 02:00:00,203.836,29.164,29.718,15.005,8.249,10.544
2020-09-27 03:00:00,190.843,28.266,27.103,13.669,5.917,8.557
2020-09-27 04:00:00,181.795,28.129,26.823,14.692,4.697,3.261
2020-09-27 05:00:00,173.095,25.542,21.27,14.913,4.016,1.281
2020-09-27 06:00:00,180.693,22.111,19.466,15.592,4.713,6.307
2020-09-27 07:00:00,186.764,18.789,20.597,15.197,3.742,13.263
2020-09-27 08:00:00,190.795,17.97,19.918,15.307,3.545,14.524
2020-09-27 09:00:00,207.92,21.293,24.524,19.428,5.713,15.895
2020-09-27 10:00:00,231.994,25.599,30.248,22.057,8.446,26.958
2020-09-27 11:00:00,249.41,27.931,32.75,25.073,8.053,26.864
2020-09-27 12:00:00,256.328,29.518,35.092,27.742,8.866,26.905
2020-09-27 13:00:00,262.117,32.193,36.288,27.508,9.609,23.93
2020-09-27 14:00:00,252.717,30.287,36.116,28.026,11.412,24.606
2020-09-27 15:00:00,251.618,29.602,33.515,25.332,10.265,27.112
2020-09-27 16:00:00,257.725,30.606,35.796,26.286,11.308,25.158
2020-09-27 17:00:00,265.221,32.162,36.224,29.832,10.866,34.143
2020-09-27 18:00:00,266.977,31.977,42.573,33.747,11.035,35.218
2020-09-27 19:00:00,263.726,32.018,42.326,34.172,11.054,35.037
2020-09-27 20:00:00,272.296,32.371,40.166,31.137,11.749,31.658
2020-09-27 21:00:00,269.758,30.807,34.077,24.635,11.542,24.448
2020-09-27 22:00:00,269.303,32.59,33.632,23.64,10.164,22.192
2020-09-27 23:00:00,253.672,27.965,31.264,23.354,7.798,22.142
2020-09-28 00:00:00,253.587,27.493,32.462,21.644,9.494,19.742
2020-09-28 01:00:00,231.267,22.729,26.983,15.282,5.049,16.401
2020-09-28 02:00:00,212.429,28.076,28.755,14.86,5.534,4.296
2020-09-28 03:00:00,178.015,17.382,29.341,14.075,4.584,1.603
2020-09-28 04:00:00,179.601,18.105,29.624,14.686,4.276,2.738
2020-09-28 05:00:00,172.532,18.151,11.932,7.255,3.986,2.687
2020-09-28 06:00:00,192.396,16.14,14.312,8.51,4.202,7.904
2020-09-28 07:00:00,218.004,22.906,26.592,20.085,7.412,18.207
2020-09-28 08:00:00,251.811,26.289,29.994,23.3,8.256,25.305
2020-09-28 09:00:00,275.512,33.802,36.323,27.697,12.106,31.002
2020-09-28 10:00:00,263.338,31.119,33.221,23.598,10.511,28.467
2020-09-28 11:00:00,265.238,30.253,32.385,23.433,9.808,26.179
2020-09-28 12:00:00,265.777,30.951,34.33,23.529,10.198,26.549
2020-09-28 13:00:00,265.658,31.291,34.002,25.109,11.229,29.643
2020-09-28 14:00:00,249.156,29.488,35.011,22.703,10.578,24.434
2020-09-28 15:00:00,251.417,31.258,33.734,25.832,11.345,27.101
2020-09-28 16:00:00,253.218,28.512,34.152,24.957,11.565,28.706
2020-09-28 17:00:00,265.932,32.391,40.051,30.807,11.51,34.892
2020-09-28 18:00:00,277.967,36.897,46.015,34.751,13.459,38.912
2020-09-28 19:00:00,277.23,37.345,44.33,34.53,12.147,37.191
2020-09-28 20:00:00,270.878,35.611,40.822,31.204,12.189,32.062
2020-09-28 21:00:00,262.737,30.68,34.341,25.173,11.05,28.539
2020-09-28 22:00:00,257.058,27.866,32.412,22.363,9.046,24.233
2020-09-28 23:00:00,261.102,28.378,29.569,22.471,7.731,25.052
2020-09-29 00:00:00,251.014,26.243,28.311,19.872,8.67,22.874
2020-09-29 01:00:00,228.592,24.543,33.138,18.22,6.514,19.019
2020-09-29 02:00:00,196.229,26.524,33.048,19.627,4.438,10.802
2020-09-29 03:00:00,183.571,24.672,28.026,21.226,4.807,6.719
2020-09-29 04:00:00,183.28,20.934,23.972,20.636,4.099,4.375
2020-09-29 05:00:00,190.101,23.909,18.568,15.863,4.211,1.575
2020-09-29 06:00:00,200.785,24.536,21.281,16.674,5.285,7.336
2020-09-29 07:00:00,228.772,23.163,27.69,19.85,6.687,16.589
2020-09-29 08:00:00,262.149,27.384,32.135,26.426,8.422,24.969
2020-09-29 09:00:00,286.068,35.787,41.159,32.422,11.184,34.957
2020-09-29 10:00:00,270.958,33.346,38.216,28.231,11.164,29.501
2020-09-29 11:00:00,263.357,31.931,34.044,24.906,8.325,26.74
2020-09-29 12:00:00,263.102,33.288,36.05,26.467,10.262,30.059
2020-09-29 13:00:00,268.417,34.659,39.974,30.338,11.849,33.425
2020-09-29 14:00:00,267.954,34.505,39.952,29.948,11.584,31.232
2020-09-29 15:00:00,258.406,31.363,37.166,27.23,11.367,29.92
2020-09-29 16:00:00,263.065,30.825,36.664,26.955,11.185,31.194
2020-09-29 17:00:00,268.29,32.122,39.869,30.536,12.176,32.514
2020-09-29 18:00:00,272.89,33.267,42.699,32.674,12.878,36.125
2020-09-29 19:00:00,277.149,33.269,42.511,34.546,12.139,38.196
2020-09-29 20:00:00,280.768,33.99,44.489,33.189,13.278,34.283
2020-09-29 21:00:00,267.432,32.039,36.676,26.984,12.347,28.232
2020-09-29 22:00:00,263.0,30.604,32.49,23.034,10.959,25.031
2020-09-29 23:00:00,263.503,31.755,32.388,22.602,10.411,24.751
2020-09-30 00:00:00,251.959,28.253,30.38,19.186,10.372,20.663
2020-09-30 01:00:00,230.649,23.124,30.505,15.371,6.612,16.165
2020-09-30 02:00:00,212.292,30.543,32.245,16.501,6.583,4.672
2020-09-30 03:00:00,193.199,27.706,25.728,12.219,4.335,3.724
2020-09-30 04:00:00,183.7,25.897,24.82,14.317,3.923,1.142
2020-09-30 05:00:00,184.15,20.297,19.306,15.732,4.351,1.407
2020-09-30 06:00:00,208.036,21.345,21.964,17.321,4.799,7.069
2020-09-30 07:00:00,227.588,22.261,25.538,19.273,4.896,18.531
2020-09-30 08:00:00,262.606,28.385,31.773,24.475,7.259,25.998
2020-09-30 09:00:00,276.8,33.769,37.222,28.354,9.597,30.492
2020-09-30 10:00:00,271.716,33.416,36.213,29.212,11.27,30.505
2020-09-30 11:00:00,271.229,32.639,36.65,27.04,10.477,27.872
2020-09-30 12:00:00,267.216,31.95,36.843,27.797,10.766,27.762
2020-09-30 13:00:00,276.976,35.916,41.347,32.768,11.875,33.978
2020-09-30 14:00:00,275.821,35.843,43.41,31.969,12.482,33.329
2020-09-30 15:00:00,267.298,33.387,39.788,28.943,10.09,28.874
2020-09-30 16:00:00,270.589,34.724,41.447,31.112,11.329,32.893
2020-09-30 17:00:00,264.371,34.525,40.845,30.008,9.964,32.786
2020-09-30 18:00:00,269.067,33.475,44.736,35.582,11.866,39.162
2020-09-30 19:00:00,284.098,37.653,48.154,38.455,12.696,39.224
2020-09-30 20:00:00,280.087,33.503,43.921,35.142,11.949,36.025
2020-09-30 21:00:00,267.583,31.837,37.737,29.351,9.313,27.361
2020-09-30 22:00:00,260.931,31.671,35.911,24.979,10.163,22.686
2020-09-30 23:00:00,259.944,32.566,36.328,27.239,10.863,25.566
2020-10-01 00:00:00,254.105,29.162,33.188,21.83,10.897,21.73
2020-10-01 01:00:00,228.322,27.391,29.076,16.972,8.953,18.511
2020-10-01 02:00:00,204.882,25.169,28.923,17.343,4.981,14.581
2020-10-01 03:00:00,179.63,27.113,30.542,18.32,3.796,4.906
2020-10-01 04:00:00,171.829,30.029,30.566,18.024,4.13,4.495
2020-10-01 05:00:00,169.215,28.742,27.966,16.234,3.788,1.697
2020-10-01 06:00:00,193.97,23.2,24.381,16.742,5.047,8.321
2020-10-01 07:00:00,225.797,23.391,25.955,19.958,5.158,17.569
2020-10-01 08:00:00,257.213,26.927,31.757,27.03,8.109,27.647
2020-10-01 09:00:00,284.184,35.198,40.809,32.206,10.874,35.183
2020-10-01 10:00:00,269.953,30.856,36.207,26.63,8.844,29.784
2020-10-01 11:00:00,261.83,31.201,34.764,24.093,10.064,26.104
2020-10-01 12:00:00,252.604,30.38,35.29,25.601,8.877,28.279
2020-10-01 13:00:00,272.402,34.775,41.5,31.725,11.309,31.782
2020-10-01 14:00:00,273.57,34.464,41.523,31.409,10.418,31.783
2020-10-01 15:00:00,253.803,33.096,36.778,26.231,8.898,26.851
2020-10-01 16:00:00,265.072,31.549,42.149,31.908,10.568,31.958
2020-10-01 17:00:00,261.428,32.063,38.921,29.819,10.54,30.315
2020-10-01 18:00:00,265.627,33.981,43.364,35.799,12.965,38.063
2020-10-01 19:00:00,270.482,33.72,42.885,34.898,12.66,36.975
2020-10-01 20:00:00,278.585,33.637,41.226,34.649,12.206,35.432
2020-10-01 21:00:00,266.88,33.932,38.004,28.571,12.343,28.279
2020-10-01 22:00:00,258.401,31.025,34.761,25.008,10.499,24.544
2020-10-01 23:00:00,260.887,30.012,35.521,25.41,10.165,23.899
2020-10-02 00:00:00,248.21,29.169,32.118,21.889,10.868,21.95
2020-10-02 01:00:00,230.516,27.742,31.223,16.106,10.794,15.382
2020-10-02 02:00:00,201.585,29.699,32.09,14.554,7.883,10.056
2020-10-02 03:00:00,184.742,23.708,29.894,13.663,4.999,4.805
2020-10-02 04:00:00,172.865,18.2,29.86,13.132,3.833,1.462
2020-10-02 05:00:00,164.823,17.166,28.708,14.518,3.665,1.329
2020-10-02 06:00:00,190.563,20.886,28.942,15.859,4.671,7.626
2020-10-02 07:00:00,220.79,22.692,26.123,19.354,5.953,17.356
2020-10-02 08:00:00,254.406,25.756,30.003,24.476,6.507,27.001
2020-10-02 09:00:00,265.174,32.477,36.627,28.41,10.314,31.015
2020-10-02 10:00:00,266.106,32.811,35.046,26.732,10.067,28.227
2020-10-02 11:00:00,251.463,30.135,33.944,25.76,8.793,30.228
2020-10-02 12:00:00,257.711,31.812,35.569,28.247,9.375,31.056
2020-10-02 13:00:00,265.425,33.54,40.148,31.778,11.025,34.232
2020-10-02 14:00:00,256.543,33.341,37.742,27.492,11.588,29.718
2020-10-02 15:00:00,255.3,34.681,39.416,29.104,11.454,30.613
2020-10-02 16:00:00,257.661,32.271,39.107,30.334,11.911,31.93
2020-10-02 17:00:00,263.95,34.265,43.447,35.115,11.773,36.456
2020-10-02 18:00:00,277.009,37.65,47.64,38.457,12.503,40.41
2020-10-02 19:00:00,276.565,36.593,45.078,37.327,12.066,38.0
2020-10-02 20:00:00,263.586,33.959,42.155,33.944,10.571,32.885
2020-10-02 21:00:00,259.13,30.816,36.468,27.279,10.85,26.58
2020-10-02 22:00:00,251.407,29.958,33.97,23.7,10.427,25.232
2020-10-02 23:00:00,254.586,28.04,35.151,27.23,9.832,27.053
2020-10-03 00:00:00,246.002,26.585,31.874,23.793,8.683,23.178
2020-10-03 01:00:00,236.041,26.079,31.12,17.597,6.256,18.765
2020-10-03 02:00:00,220.233,26.531,32.755,16.802,7.217,16.51
2020-10-03 03:00:00,196.138,23.576,35.45,14.947,5.154,8.839
2020-10-03 04:00:00,183.403,20.494,34.22,16.419,4.479,3.783
2020-10-03 05:00:00,166.011,18.162,31.21,15.708,4.264,1.243
2020-10-03 06:00:00,175.006,19.113,28.94,15.619,4.333,7.288
2020-10-03 07:00:00,195.25,18.686,22.139,16.439,2.965,12.914
2020-10-03 08:00:00,201.621,18.493,23.182,18.188,4.242,15.605
2020-10-03 09:00:00,224.66,23.913,28.127,21.476,6.301,20.382
2020-10-03 10:00:00,245.785,29.786,35.659,27.049,8.74,26.051
2020-10-03 11:00:00,258.771,33.937,35.948,26.914,10.533,31.037
2020-10-03 12:00:00,261.865,34.103,40.056,28.345,9.998,34.808
2020-10-03 13:00:00,259.649,34.764,44.021,34.376,10.687,32.706
2020-10-03 14:00:00,262.644,35.433,45.643,34.394,11.324,35.309
2020-10-03 15:00:00,262.102,34.571,42.297,30.922,11.621,31.423
2020-10-03 16:00:00,253.869,32.528,43.375,31.659,12.946,35.769
2020-10-03 17:00:00,252.494,33.827,45.94,38.13,12.738,38.535
2020-10-03 18:00:00,262.248,30.909,41.283,35.412,11.889,36.9
2020-10-03 19:00:00,262.131,31.721,41.968,35.845,12.556,36.37
2020-10-03 20:00:00,261.865,32.892,40.325,32.008,11.228,31.73
2020-10-03 21:00:00,255.696,30.572,36.955,28.337,12.203,28.65
2020-10-03 22:00:00,247.121,29.823,34.066,25.457,10.329,25.415
2020-10-03 23:00:00,253.911,30.282,34.403,24.514,10.597,24.697
2020-10-04 00:00:00,250.595,28.911,33.731,23.14,9.77,23.907
2020-10-04 01:00:00,236.056,27.286,32.939,17.629,9.013,22.261
2020-10-04 02:00:00,218.73,27.268,29.56,16.254,6.126,12.475
2020-10-04 03:00:00,199.979,26.543,30.401,16.833,5.797,3.846
2020-10-04 04:00:00,186.419,30.501,31.409,17.253,4.465,1.642
2020-10-04 05:00:00,179.743,23.134,30.253,14.69,3.966,1.465
2020-10-04 06:00:00,186.484,19.202,27.782,16.493,4.011,6.909
2020-10-04 07:00:00,190.22,18.795,22.837,15.958,3.307,11.505
2020-10-04 08:00:00,193.545,18.159,21.181,18.573,4.209,12.515
2020-10-04 09:00:00,213.294,21.588,25.036,18.898,7.501,16.313
2020-10-04 10:00:00,244.072,31.09,35.682,26.892,8.286,27.852
2020-10-04 11:00:00,247.614,32.513,34.918,26.036,8.553,23.555
2020-10-04 12:00:00,256.42,34.902,38.048,28.123,10.909,27.038
2020-10-04 13:00:00,256.068,33.939,35.547,28.827,10.783,31.598
2020-10-04 14:00:00,253.527,34.361,34.042,27.162,10.584,30.896
2020-10-04 15:00:00,252.517,31.824,36.396,25.499,10.896,27.726
2020-10-04 16:00:00,255.934,30.631,35.957,26.827,10.521,29.759
2020-10-04 17:00:00,263.423,33.424,37.281,26.014,13.357,26.782
2020-10-04 18:00:00,265.841,30.881,40.733,34.559,12.108,36.994
2020-10-04 19:00:00,275.005,31.808,40.569,32.122,11.505,36.536
2020-10-04 20:00:00,274.614,33.124,36.483,31.996,12.847,31.723
2020-10-04 21:00:00,271.408,31.571,36.366,25.937,12.308,25.15
2020-10-04 22:00:00,261.231,29.394,31.676,21.34,10.426,23.352
2020-10-04 23:00:00,259.567,27.679,30.196,21.556,10.25,24.712
2020-10-05 00:00:00,246.665,25.569,28.344,21.428,6.437,21.9
2020-10-05 01:00:00,228.041,23.651,28.739,14.467,7.629,14.638
2020-10-05 02:00:00,201.736,25.714,28.275,14.325,5.612,9.482
2020-10-05 03:00:00,170.879,26.613,28.088,15.288,4.257,4.273
2020-10-05 04:00:00,158.901,19.867,29.161,14.812,4.317,1.351
2020-10-05 05:00:00,153.018,16.86,29.441,15.066,4.449,1.273
2020-10-05 06:00:00,176.566,18.662,27.997,16.626,4.242,8.614
2020-10-05 07:00:00,221.231,21.274,26.036,21.225,5.239,18.869
2020-10-05 08:00:00,257.947,25.59,30.666,25.51,6.474,25.926
2020-10-05 09:00:00,272.273,32.282,37.566,30.033,10.575,32.362
2020-10-05 10:00:00,274.646,31.865,36.889,26.901,11.187,30.929
2020-10-05 11:00:00,269.277,33.28,35.252,26.789,11.407,30.151
2020-10-05 12:00:00,271.328,35.419,37.316,27.518,11.178,30.188
2020-10-05 13:00:00,272.357,34.612,38.087,29.416,11.156,31.727
2020-10-05 14:00:00,269.664,34.96,38.337,28.53,10.555,31.898
2020-10-05 15:00:00,262.131,34.014,36.015,27.023,9.741,29.547
2020-10-05 16:00:00,264.838,37.214,42.203,30.929,13.182,33.736
2020-10-05 17:00:00,267.383,35.399,43.966,34.565,13.689,38.753
2020-10-05 18:00:00,271.64,36.756,46.848,37.923,13.417,40.868
2020-10-05 19:00:00,286.97,38.707,45.223,35.714,12.227,38.991
2020-10-05 20:00:00,285.112,34.338,43.226,33.036,11.251,35.548
2020-10-05 21:00:00,271.63,32.687,39.24,31.074,11.381,30.029
2020-10-05 22:00:00,265.177,32.221,33.289,25.836,10.285,24.578
2020-10-05 23:00:00,259.113,30.218,31.235,24.278,9.618,25.116
2020-10-06 00:00:00,252.833,27.483,28.593,22.677,8.805,26.901
2020-10-06 01:00:00,223.933,26.221,22.694,15.404,6.416,24.331
2020-10-06 02:00:00,194.318,29.073,32.812,15.692,7.088,10.259
2020-10-06 03:00:00,172.025,28.637,33.244,15.944,5.007,1.467
2020-10-06 04:00:00,160.42,28.107,30.168,15.226,3.779,1.723
2020-10-06 05:00:00,156.4,17.309,30.252,15.292,3.308,1.514
2020-10-06 06:00:00,177.101,20.545,29.801,16.568,4.304,7.515
2020-10-06 07:00:00,219.662,22.087,26.462,20.651,4.518,17.985
2020-10-06 08:00:00,251.154,26.852,32.364,26.205,7.879,26.04
2020-10-06 09:00:00,281.498,34.276,40.688,33.953,11.065,36.575
2020-10-06 10:00:00,263.02,25.692,29.191,28.106,7.104,24.231
2020-10-06 11:00:00,270.872,32.881,39.185,29.672,9.867,31.631
2020-10-06 12:00:00,268.858,33.556,37.418,28.131,9.86,30.346
2020-10-06 13:00:00,275.814,34.369,39.214,31.012,10.646,33.524
2020-10-06 14:00:00,275.515,34.319,40.139,29.753,12.046,31.675
2020-10-06 15:00:00,263.072,34.076,38.216,27.512,11.81,30.213
2020-10-06 16:00:00,271.542,33.499,39.107,31.82,10.065,32.673
2020-10-06 17:00:00,274.15,33.97,41.16,34.612,10.837,35.359
2020-10-06 18:00:00,280.627,38.934,49.171,39.695,13.002,42.308
2020-10-06 19:00:00,305.184,39.914,50.873,41.178,13.359,41.913
2020-10-06 20:00:00,282.079,34.978,41.087,31.685,11.935,32.156
2020-10-06 21:00:00,266.475,33.858,37.082,28.769,11.993,27.845
2020-10-06 22:00:00,260.825,31.646,32.649,25.213,11.051,24.436
2020-10-06 23:00:00,256.275,31.2,32.639,24.002,10.577,24.343
2020-10-07 00:00:00,249.583,29.164,29.735,22.436,8.161,23.252
2020-10-07 01:00:00,230.046,25.055,28.061,19.443,5.774,20.118
2020-10-07 02:00:00,208.509,30.385,33.461,17.934,7.113,8.804
2020-10-07 03:00:00,181.162,29.263,26.626,15.37,3.998,1.73
2020-10-07 04:00:00,174.299,28.582,26.123,16.852,3.014,1.694
2020-10-07 05:00:00,175.77,29.238,26.526,16.339,3.799,1.512
2020-10-07 06:00:00,194.029,26.665,26.273,17.742,3.754,7.782
2020-10-07 07:00:00,223.047,23.27,26.62,19.706,5.291,16.52
2020-10-07 08:00:00,258.019,27.548,33.249,26.836,6.634,25.782
2020-10-07 09:00:00,276.281,32.944,39.806,31.52,9.364,33.975
2020-10-07 10:00:00,268.129,34.094,39.275,29.067,9.096,31.142
2020-10-07 11:00:00,250.553,31.834,37.338,28.066,9.581,30.13
2020-10-07 12:00:00,270.217,33.546,39.074,28.394,10.64,31.067
2020-10-07 13:00:00,275.748,36.074,41.627,31.881,10.596,32.978
2020-10-07 14:00:00,272.621,36.391,41.507,30.799,10.768,31.63
2020-10-07 15:00:00,273.965,33.993,39.348,28.909,10.677,30.722
2020-10-07 16:00:00,270.609,35.914,42.492,32.443,11.367,35.013
2020-10-07 17:00:00,275.726,37.618,45.195,35.258,12.382,37.972
2020-10-07 18:00:00,280.224,38.1,48.809,39.053,13.344,39.745
2020-10-07 19:00:00,291.066,40.555,50.853,39.173,14.548,40.855
2020-10-07 20:00:00,277.109,35.524,42.023,30.483,12.985,32.702
2020-10-07 21:00:00,257.729,30.672,36.654,26.473,10.855,26.731
2020-10-07 22:00:00,258.77,31.523,35.212,24.852,10.814,23.701
2020-10-07 23:00:00,246.124,28.968,32.929,24.34,9.458,24.643
2020-10-08 00:00:00,239.215,25.518,30.37,21.939,8.345,23.393
2020-10-08 01:00:00,224.064,27.557,31.26,16.961,7.212,19.51
2020-10-08 02:00:00,199.566,30.182,30.72,15.27,5.848,8.83
2020-10-08 03:00:00,176.208,29.077,25.604,14.977,3.627,1.847
2020-10-08 04:00:00,169.109,29.452,24.532,14.882,3.448,1.645
2020-10-08 05:00:00,164.446,28.2,23.338,14.04,3.356,1.489
2020-10-08 06:00:00,184.758,26.9,25.405,16.931,2.795,7.585
2020-10-08 07:00:00,218.984,22.655,25.662,20.283,4.441,16.158
2020-10-08 08:00:00,256.804,27.865,32.259,27.201,7.004,24.817
2020-10-08 09:00:00,281.215,35.998,42.143,32.621,11.495,33.586
2020-10-08 10:00:00,276.188,36.994,40.497,30.321,11.403,31.845
2020-10-08 11:00:00,267.645,35.539,38.354,27.869,9.884,29.441
2020-10-08 12:00:00,269.638,36.122,41.077,30.82,10.794,32.203
2020-10-08 13:00:00,273.571,36.811,41.023,31.265,10.861,33.712
2020-10-08 14:00:00,268.881,35.767,40.02,29.861,11.617,32.259
2020-10-08 15:00:00,267.942,35.765,38.482,28.461,11.645,30.698
2020-10-08 16:00:00,267.322,35.183,38.761,30.521,10.875,32.23
2020-10-08 17:00:00,273.428,36.473,44.042,35.501,11.948,36.877
2020-10-08 18:00:00,275.821,36.894,45.467,37.001,13.623,39.57
2020-10-08 19:00:00,316.667,40.486,56.932,44.668,14.883,47.207
2020-10-08 20:00:00,294.157,38.544,43.656,42.385,13.626,34.077
2020-10-08 21:00:00,279.448,34.992,42.087,31.623,11.858,28.933
2020-10-08 22:00:00,260.199,32.072,36.118,26.267,12.397,28.182
2020-10-08 23:00:00,251.204,31.144,35.251,27.187,10.584,27.555
2020-10-09 00:00:00,242.999,28.689,32.957,23.108,8.811,26.409
2020-10-09 01:00:00,224.943,22.783,26.712,18.717,3.246,24.047
2020-10-09 02:00:00,207.775,27.47,28.342,16.448,5.134,12.64
2020-10-09 03:00:00,189.866,30.517,29.514,17.662,4.776,3.611
2020-10-09 04:00:00,170.293,28.432,26.946,17.276,3.524,1.866
2020-10-09 05:00:00,173.021,27.219,24.933,16.916,4.794,2.023
2020-10-09 06:00:00,189.271,23.104,22.337,19.501,5.477,6.537
2020-10-09 07:00:00,221.589,22.957,27.731,19.473,5.306,16.65
2020-10-09 08:00:00,253.83,25.853,32.905,26.57,7.334,26.433
2020-10-09 09:00:00,276.529,33.643,40.027,31.632,10.515,34.752
2020-10-09 10:00:00,272.01,34.269,40.25,28.714,11.005,32.093
2020-10-09 11:00:00,267.025,32.832,39.775,30.864,9.805,34.121
2020-10-09 12:00:00,271.97,35.645,42.396,32.692,10.062,35.135
2020-10-09 13:00:00,275.646,36.519,43.198,34.743,11.256,33.086
2020-10-09 14:00:00,271.244,36.042,42.282,32.703,10.996,33.649
2020-10-09 15:00:00,259.811,33.32,40.689,31.046,11.177,30.661
2020-10-09 16:00:00,271.078,34.045,43.639,34.193,11.807,36.466
2020-10-09 17:00:00,274.864,37.528,49.406,38.26,12.616,39.039
2020-10-09 18:00:00,273.505,36.434,47.489,39.027,12.757,39.016
